Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2006-12-18;19:55:00;1.506;0.000;236.680;6.400;0.000;0.000;0.000
2006-12-18;19:56:00;1.482;0.000;237.740;6.200;0.000;0.000;0.000
2006-12-18;19:57:00;1.574;0.104;237.490;6.600;0.000;0.000;0.000
2006-12-18;19:58:00;1.556;0.176;236.140;6.600;0.000;2.000;0.000
2006-12-18;19:59:00;1.548;0.174;235.180;6.600;0.000;1.000;0.000
2006-12-18;20:00:00;1.616;0.234;236.170;6.800;0.000;1.000;0.000
2006-12-18;20:01:00;1.666;0.306;236.300;7.200;0.000;2.000;0.000
2006-12-18;20:02:00;1.670;0.312;237.360;7.000;0.000;1.000;0.000
2006-12-18;20:03:00;1.666;0.312;237.830;7.000;0.000;2.000;0.000
2006-12-18;20:04:00;1.664;0.314;238.160;7.000;0.000;1.000;0.000
2006-12-18;20:05:00;1.660;0.312;237.880;7.000;0.000;2.000;0.000
2006-12-18;20:06:00;1.648;0.306;236.770;7.000;0.000;1.000;0.000
2006-12-18;20:07:00;1.660;0.306;236.720;7.000;0.000;1.000;0.000
2006-12-18;20:08:00;1.658;0.310;237.360;7.000;0.000;2.000;0.000
2006-12-18;20:09:00;1.798;0.298;235.800;7.800;0.000;1.000;0.000
2006-12-18;20:10:00;2.564;0.278;235.570;10.800;0.000;2.000;0.000
2006-12-18;20:11:00;2.560;0.276;234.700;10.800;0.000;1.000;0.000
2006-12-18;20:12:00;2.722;0.212;235.340;11.800;0.000;1.000;4.000
2006-12-18;20:13:00;3.330;0.174;232.930;14.200;0.000;1.000;18.000
2006-12-18;20:14:00;3.276;0.174;233.390;14.000;0.000;2.000;17.000
2006-12-18;20:15:00;3.360;0.098;234.330;14.200;0.000;1.000;17.000
2006-12-18;20:16:00;3.432;0.050;233.870;14.800;0.000;1.000;17.000
2006-12-18;20:17:00;4.516;0.000;232.910;19.400;0.000;2.000;17.000
2006-12-18;20:18:00;3.700;0.058;233.870;16.000;0.000;1.000;16.000
2006-12-18;20:19:00;3.836;0.076;234.130;16.600;0.000;1.000;17.000
2006-12-18;20:20:00;4.114;0.074;233.160;17.800;0.000;1.000;17.000
2006-12-18;20:21:00;3.386;0.050;232.320;14.600;0.000;1.000;17.000
2006-12-18;20:22:00;3.324;0.000;234.420;14.200;0.000;1.000;17.000
2006-12-18;20:23:00;3.280;0.058;234.070;14.000;0.000;0.000;16.000
2006-12-18;20:24:00;3.312;0.056;235.380;14.000;0.000;0.000;17.000
2006-12-18;20:25:00;3.304;0.058;234.850;14.000;0.000;0.000;17.000
2006-12-18;20:26:00;3.292;0.060;234.360;14.000;0.000;0.000;17.000
2006-12-18;20:27:00;3.268;0.060;233.320;14.000;0.000;0.000;17.000
2006-12-18;20:28:00;3.282;0.058;234.220;14.000;0.000;0.000;17.000
2006-12-18;20:29:00;3.264;0.058;233.860;14.000;0.000;0.000;16.000
2006-12-18;20:30:00;3.204;0.056;233.570;13.600;0.000;0.000;17.000
2006-12-18;20:31:00;2.956;0.056;233.640;12.800;0.000;0.000;17.000
2006-12-18;20:32:00;2.674;0.000;235.270;11.400;0.000;0.000;17.000
2006-12-18;20:33:00;2.786;0.000;236.820;11.800;0.000;0.000;17.000
2006-12-18;20:34:00;2.892;0.000;235.790;12.200;0.000;0.000;17.000
2006-12-18;20:35:00;2.958;0.000;235.590;12.600;0.000;0.000;17.000
2006-12-18;20:36:00;3.454;0.062;232.880;14.800;0.000;0.000;17.000
2006-12-18;20:37:00;3.414;0.070;232.060;14.800;0.000;0.000;16.000
2006-12-18;20:38:00;3.810;0.054;232.020;16.400;0.000;0.000;17.000
2006-12-18;20:39:00;3.612;0.054;232.360;15.600;0.000;0.000;16.000
2006-12-18;20:40:00;3.406;0.000;231.840;14.600;0.000;0.000;17.000
2006-12-18;20:41:00;3.342;0.128;232.040;14.400;0.000;0.000;16.000
2006-12-18;20:42:00;3.418;0.122;231.190;14.800;0.000;0.000;17.000
2006-12-18;20:43:00;3.430;0.128;233.000;14.800;0.000;0.000;16.000
2006-12-18;20:44:00;3.382;0.142;235.370;14.400;0.000;0.000;17.000
2006-12-18;20:45:00;3.380;0.142;235.430;14.400;0.000;0.000;17.000
2006-12-18;20:46:00;3.374;0.140;235.180;14.400;0.000;0.000;17.000
2006-12-18;20:47:00;3.418;0.148;235.520;14.600;0.000;0.000;17.000
2006-12-18;20:48:00;3.348;0.150;234.540;14.200;0.000;0.000;17.000
2006-12-18;20:49:00;3.416;0.150;234.010;14.600;0.000;0.000;17.000
2006-12-18;20:50:00;3.398;0.146;232.680;14.600;0.000;0.000;16.000
2006-12-18;20:51:00;3.394;0.078;234.610;14.600;0.000;0.000;17.000
2006-12-18;20:52:00;3.392;0.056;235.190;14.400;0.000;0.000;17.000
2006-12-18;20:53:00;3.314;0.052;235.140;14.200;0.000;0.000;17.000
2006-12-18;20:54:00;3.312;0.064;235.650;14.200;0.000;0.000;17.000
2006-12-18;20:55:00;3.302;0.068;235.240;14.000;0.000;0.000;17.000
2006-12-18;20:56:00;3.290;0.070;234.400;14.000;0.000;0.000;17.000
2006-12-18;20:57:00;3.264;0.072;233.180;14.000;0.000;0.000;17.000
2006-12-18;20:58:00;3.602;0.000;232.620;15.600;0.000;0.000;16.000
2006-12-18;20:59:00;3.264;0.076;233.280;14.000;0.000;0.000;17.000
2006-12-18;21:00:00;3.274;0.076;233.670;14.000;0.000;0.000;17.000
2006-12-18;21:01:00;3.270;0.078;233.540;14.000;0.000;0.000;16.000
2006-12-18;21:02:00;3.298;0.074;234.890;14.000;0.000;0.000;17.000
2006-12-18;21:03:00;3.316;0.072;235.820;14.200;0.000;0.000;17.000
2006-12-18;21:04:00;3.306;0.074;235.150;14.200;0.000;0.000;17.000
2006-12-18;21:05:00;3.298;0.076;234.930;14.000;0.000;0.000;17.000
2006-12-18;21:06:00;3.288;0.078;234.560;14.000;0.000;0.000;17.000
2006-12-18;21:07:00;3.282;0.078;234.280;14.000;0.000;0.000;17.000
2006-12-18;21:08:00;3.286;0.078;234.580;14.000;0.000;0.000;17.000
2006-12-18;21:09:00;3.284;0.080;234.340;14.000;0.000;0.000;17.000
2006-12-18;21:10:00;3.292;0.082;234.080;14.200;0.000;0.000;16.000
2006-12-18;21:11:00;3.320;0.080;235.350;14.200;0.000;0.000;17.000
2006-12-18;21:12:00;3.336;0.076;236.180;14.200;0.000;0.000;17.000
2006-12-18;21:13:00;2.464;0.070;236.000;10.600;0.000;0.000;4.000
2006-12-18;21:14:00;2.298;0.070;236.010;9.800;0.000;0.000;0.000
2006-12-18;21:15:00;2.302;0.070;236.670;9.800;0.000;0.000;0.000
2006-12-18;21:16:00;2.400;0.000;237.720;10.200;0.000;0.000;0.000
2006-12-18;21:17:00;2.386;0.058;237.510;10.200;0.000;0.000;0.000
2006-12-18;21:18:00;1.958;0.062;238.210;8.400;0.000;0.000;0.000
2006-12-18;21:19:00;1.958;0.082;238.440;8.400;0.000;0.000;0.000
2006-12-18;21:20:00;2.022;0.144;239.110;8.600;0.000;0.000;0.000
2006-12-18;21:21:00;2.044;0.186;239.410;8.600;0.000;0.000;0.000
2006-12-18;21:22:00;2.038;0.182;238.590;8.800;0.000;0.000;0.000
2006-12-18;21:23:00;2.030;0.182;238.120;8.600;0.000;0.000;0.000
2006-12-18;21:24:00;2.024;0.178;237.680;8.600;0.000;0.000;0.000
2006-12-18;21:25:00;2.046;0.186;238.960;8.800;0.000;0.000;0.000
2006-12-18;21:26:00;2.024;0.178;237.440;8.600;0.000;0.000;0.000
2006-12-18;21:27:00;2.006;0.174;236.200;8.600;0.000;0.000;0.000
2006-12-18;21:28:00;2.006;0.174;236.280;8.600;0.000;0.000;0.000
2006-12-18;21:29:00;2.000;0.172;235.800;8.600;0.000;0.000;0.000
2006-12-18;21:30:00;1.974;0.072;235.790;8.600;0.000;0.000;0.000
2006-12-18;21:31:00;1.868;0.052;236.610;8.000;0.000;0.000;0.000
2006-12-18;21:32:00;1.836;0.054;236.220;8.000;0.000;0.000;0.000
2006-12-18;21:33:00;1.842;0.050;236.860;8.000;0.000;0.000;0.000
2006-12-18;21:34:00;1.854;0.048;238.070;8.000;0.000;0.000;0.000
2006-12-18;21:35:00;1.866;0.000;239.070;8.000;0.000;0.000;0.000
2006-12-18;21:36:00;1.870;0.046;239.440;8.000;0.000;0.000;0.000
2006-12-18;21:37:00;1.868;0.046;239.370;8.000;0.000;0.000;0.000
2006-12-18;21:38:00;1.862;0.046;238.930;8.000;0.000;0.000;0.000
2006-12-18;21:39:00;1.850;0.050;237.990;8.000;0.000;0.000;0.000
2006-12-18;21:40:00;1.860;0.046;238.270;8.000;0.000;0.000;0.000
2006-12-18;21:41:00;1.952;0.050;238.120;8.400;0.000;0.000;0.000
2006-12-18;21:42:00;1.782;0.000;237.820;7.600;0.000;0.000;0.000
2006-12-18;21:43:00;1.644;0.000;237.600;7.000;0.000;0.000;0.000
2006-12-18;21:44:00;1.652;0.000;238.650;7.000;0.000;0.000;0.000
2006-12-18;21:45:00;1.654;0.000;239.240;7.000;0.000;0.000;0.000
2006-12-18;21:46:00;1.664;0.000;240.080;7.000;0.000;0.000;0.000
2006-12-18;21:47:00;1.658;0.000;239.280;7.000;0.000;0.000;0.000
2006-12-18;21:48:00;1.654;0.000;238.920;7.000;0.000;0.000;0.000
2006-12-18;21:49:00;1.664;0.000;239.680;7.000;0.000;0.000;0.000
2006-12-18;21:50:00;1.668;0.000;240.450;7.000;0.000;0.000;0.000
2006-12-18;21:51:00;1.658;0.054;241.240;6.800;0.000;0.000;0.000
2006-12-18;21:52:00;1.664;0.056;240.810;6.800;0.000;0.000;0.000
2006-12-18;21:53:00;1.506;0.056;240.530;6.200;0.000;0.000;0.000
2006-12-18;21:54:00;1.488;0.046;240.280;6.200;0.000;0.000;0.000
2006-12-18;21:55:00;1.504;0.076;240.010;6.200;0.000;0.000;0.000
2006-12-18;21:56:00;1.504;0.074;239.730;6.200;0.000;0.000;0.000
2006-12-18;21:57:00;1.490;0.070;239.050;6.200;0.000;0.000;0.000
2006-12-18;21:58:00;1.490;0.072;239.170;6.200;0.000;0.000;0.000
2006-12-18;21:59:00;1.482;0.070;238.650;6.200;0.000;0.000;0.000
2006-12-18;22:00:00;1.556;0.160;237.720;6.600;0.000;0.000;0.000
2006-12-18;22:01:00;1.542;0.166;237.520;6.600;0.000;0.000;0.000
2006-12-18;22:02:00;1.534;0.168;237.600;6.400;0.000;0.000;0.000
2006-12-18;22:03:00;1.480;0.168;237.420;6.200;0.000;0.000;0.000
2006-12-18;22:04:00;1.486;0.170;237.950;6.200;0.000;0.000;0.000
2006-12-18;22:05:00;1.488;0.174;238.720;6.200;0.000;0.000;0.000
2006-12-18;22:06:00;1.492;0.188;238.510;6.400;0.000;0.000;0.000
2006-12-18;22:07:00;1.482;0.178;238.460;6.200;0.000;0.000;0.000
2006-12-18;22:08:00;1.452;0.136;239.250;6.000;0.000;0.000;0.000
2006-12-18;22:09:00;1.378;0.000;239.880;5.800;0.000;0.000;0.000
2006-12-18;22:10:00;1.334;0.048;240.130;5.600;0.000;0.000;0.000
2006-12-18;22:11:00;1.332;0.048;239.840;5.600;0.000;0.000;0.000
2006-12-18;22:12:00;1.370;0.000;238.980;5.800;0.000;0.000;0.000
2006-12-18;22:13:00;1.406;0.066;238.870;5.800;0.000;1.000;0.000
2006-12-18;22:14:00;1.396;0.068;239.020;5.800;0.000;2.000;0.000
2006-12-18;22:15:00;1.390;0.062;238.050;5.800;0.000;1.000;0.000
2006-12-18;22:16:00;1.396;0.064;238.330;5.800;0.000;1.000;0.000
2006-12-18;22:17:00;1.408;0.070;239.900;5.800;0.000;2.000;0.000
2006-12-18;22:18:00;1.404;0.068;239.610;5.800;0.000;1.000;0.000
2006-12-18;22:19:00;1.400;0.066;239.050;5.800;0.000;2.000;0.000
2006-12-18;22:20:00;1.412;0.066;238.900;6.000;0.000;1.000;0.000
2006-12-18;22:21:00;1.420;0.070;240.050;6.000;0.000;1.000;0.000
2006-12-18;22:22:00;1.408;0.074;240.960;5.800;0.000;2.000;0.000
2006-12-18;22:23:00;1.414;0.078;241.950;5.800;0.000;1.000;0.000
2006-12-18;22:24:00;1.412;0.076;241.700;5.800;0.000;2.000;0.000
2006-12-18;22:25:00;1.418;0.076;241.710;5.800;0.000;1.000;0.000
2006-12-18;22:26:00;1.428;0.076;241.980;6.000;0.000;1.000;0.000
2006-12-18;22:27:00;1.424;0.078;242.490;5.800;0.000;2.000;0.000
2006-12-18;22:28:00;1.416;0.078;242.280;5.800;0.000;1.000;0.000
2006-12-18;22:29:00;1.404;0.076;241.470;5.800;0.000;1.000;0.000
2006-12-18;22:30:00;1.404;0.078;242.240;5.800;0.000;2.000;0.000
2006-12-18;22:31:00;1.396;0.074;241.050;5.800;0.000;1.000;0.000
2006-12-18;22:32:00;1.458;0.182;240.480;6.200;0.000;1.000;0.000
2006-12-18;22:33:00;1.502;0.204;240.260;6.200;0.000;1.000;0.000
2006-12-18;22:34:00;1.498;0.204;240.420;6.200;0.000;2.000;0.000
2006-12-18;22:35:00;1.502;0.208;241.140;6.200;0.000;1.000;0.000
2006-12-18;22:36:00;1.496;0.210;241.250;6.200;0.000;1.000;0.000
2006-12-18;22:37:00;1.384;0.104;242.720;5.600;0.000;0.000;0.000
2006-12-18;22:38:00;1.376;0.094;242.500;5.600;0.000;0.000;0.000
2006-12-18;22:39:00;1.374;0.094;242.510;5.600;0.000;0.000;0.000
2006-12-18;22:40:00;1.448;0.170;242.580;6.000;0.000;0.000;0.000
2006-12-18;22:41:00;1.450;0.202;242.400;6.000;0.000;0.000;0.000
2006-12-18;22:42:00;1.420;0.224;242.120;5.800;0.000;0.000;0.000
2006-12-18;22:43:00;1.412;0.220;241.540;5.800;0.000;0.000;0.000
2006-12-18;22:44:00;1.480;0.218;241.150;6.200;0.000;0.000;0.000
2006-12-18;22:45:00;2.510;0.342;239.640;11.000;0.000;8.000;0.000
2006-12-18;22:46:00;3.088;0.242;239.280;12.800;0.000;37.000;0.000
2006-12-18;22:47:00;2.730;0.210;240.000;12.000;0.000;27.000;0.000
2006-12-18;22:48:00;3.332;0.192;239.330;13.800;0.000;37.000;0.000
2006-12-18;22:49:00;2.556;0.144;240.210;11.600;0.000;27.000;0.000
2006-12-18;22:50:00;2.650;0.000;240.770;11.000;0.000;37.000;0.000
2006-12-18;22:51:00;2.650;0.000;240.340;11.000;0.000;36.000;0.000
2006-12-18;22:52:00;2.602;0.000;239.630;10.800;0.000;36.000;0.000
2006-12-18;22:53:00;2.536;0.000;240.080;10.400;0.000;37.000;0.000
2006-12-18;22:54:00;2.516;0.000;239.660;10.400;0.000;36.000;0.000
2006-12-18;22:55:00;2.546;0.046;240.420;10.600;0.000;36.000;0.000
2006-12-18;22:56:00;2.526;0.000;239.990;10.400;0.000;36.000;0.000
2006-12-18;22:57:00;2.536;0.000;240.050;10.400;0.000;37.000;0.000
2006-12-18;22:58:00;2.534;0.000;240.590;10.400;0.000;36.000;0.000
2006-12-18;22:59:00;2.534;0.000;240.040;10.400;0.000;36.000;0.000
2006-12-18;23:00:00;2.502;0.000;239.200;10.400;0.000;36.000;0.000
2006-12-18;23:01:00;2.498;0.000;238.250;10.400;0.000;36.000;0.000
2006-12-18;23:02:00;1.604;0.000;239.810;7.000;0.000;22.000;0.000
2006-12-18;23:03:00;2.062;0.000;238.970;8.800;0.000;27.000;0.000
2006-12-18;23:04:00;2.488;0.000;238.350;10.400;0.000;36.000;0.000
2006-12-18;23:05:00;2.062;0.048;240.180;8.800;0.000;29.000;0.000
2006-12-18;23:06:00;1.636;0.000;241.770;7.000;0.000;20.000;0.000
2006-12-18;23:07:00;2.554;0.048;241.250;10.600;0.000;37.000;0.000
2006-12-18;23:08:00;2.024;0.064;242.030;8.600;0.000;30.000;0.000
2006-12-18;23:09:00;1.606;0.096;242.660;6.800;0.000;20.000;0.000
2006-12-18;23:10:00;2.596;0.180;241.450;10.800;0.000;37.000;0.000
2006-12-18;23:11:00;2.030;0.230;242.790;8.800;0.000;28.000;0.000
2006-12-18;23:12:00;1.818;0.220;243.750;7.800;0.000;22.000;0.000
2006-12-18;23:13:00;2.628;0.226;243.060;10.800;0.000;37.000;0.000
2006-12-18;23:14:00;1.696;0.212;242.390;7.400;0.000;23.000;0.000
2006-12-18;23:15:00;2.112;0.218;241.310;9.000;0.000;28.000;0.000
2006-12-18;23:16:00;2.556;0.190;239.910;10.600;0.000;36.000;0.000
2006-12-18;23:17:00;1.530;0.226;241.900;6.600;0.000;20.000;0.000
2006-12-18;23:18:00;2.284;0.208;242.350;9.600;0.000;30.000;0.000
2006-12-18;23:19:00;2.264;0.218;241.840;9.600;0.000;32.000;0.000
2006-12-18;23:20:00;1.592;0.266;242.940;6.800;0.000;18.000;0.000
2006-12-18;23:21:00;2.700;0.330;243.330;11.000;0.000;37.000;0.000
2006-12-18;23:22:00;1.900;0.328;243.800;8.200;0.000;25.000;0.000
2006-12-18;23:23:00;2.102;0.338;243.570;9.000;0.000;26.000;0.000
2006-12-18;23:24:00;2.368;0.216;242.010;10.000;0.000;34.000;0.000
2006-12-18;23:25:00;1.366;0.156;241.850;5.800;0.000;17.000;0.000
2006-12-18;23:26:00;2.522;0.134;241.950;10.400;0.000;36.000;0.000
2006-12-18;23:27:00;1.770;0.162;243.930;7.600;0.000;26.000;0.000
2006-12-18;23:28:00;1.926;0.150;243.730;8.200;0.000;25.000;0.000
2006-12-18;23:29:00;2.346;0.134;241.970;9.800;0.000;35.000;0.000
2006-12-18;23:30:00;1.254;0.050;243.630;5.000;0.000;17.000;0.000
2006-12-18;23:31:00;2.466;0.000;243.050;10.000;0.000;36.000;0.000
2006-12-18;23:32:00;1.352;0.000;243.880;6.000;0.000;19.000;0.000
2006-12-18;23:33:00;2.014;0.048;243.220;8.600;0.000;29.000;0.000
2006-12-18;23:34:00;1.932;0.000;242.920;8.800;0.000;28.000;0.000
2006-12-18;23:35:00;1.520;0.054;243.980;6.600;0.000;22.000;0.000
2006-12-18;23:36:00;1.812;0.000;243.620;8.400;0.000;25.000;0.000
2006-12-18;23:37:00;2.182;0.000;242.980;9.200;0.000;33.000;0.000
2006-12-18;23:38:00;1.146;0.000;244.260;5.200;0.000;14.000;0.000
2006-12-18;23:39:00;2.472;0.000;242.840;10.000;0.000;37.000;0.000
2006-12-18;23:40:00;1.296;0.000;244.200;6.000;0.000;19.000;0.000
2006-12-18;23:41:00;2.006;0.000;243.500;8.600;0.000;28.000;0.000
2006-12-18;23:42:00;0.558;0.054;245.090;3.000;0.000;7.000;0.000
2006-12-18;23:43:00;0.464;0.068;244.920;1.800;0.000;4.000;0.000
2006-12-18;23:44:00;0.432;0.054;244.370;1.800;0.000;3.000;0.000
2006-12-18;23:45:00;0.462;0.064;244.480;1.800;0.000;3.000;0.000
2006-12-18;23:46:00;0.430;0.054;244.430;1.800;0.000;4.000;0.000
2006-12-18;23:47:00;0.460;0.062;244.160;1.800;0.000;3.000;0.000
2006-12-18;23:48:00;0.534;0.172;244.550;2.400;0.000;3.000;0.000
2006-12-18;23:49:00;0.570;0.206;244.910;2.400;0.000;4.000;0.000
2006-12-18;23:50:00;0.428;0.200;245.120;2.000;0.000;1.000;0.000
2006-12-18;23:51:00;0.442;0.266;245.210;2.000;0.000;2.000;0.000
2006-12-18;23:52:00;0.442;0.266;244.930;2.000;0.000;2.000;0.000
2006-12-18;23:53:00;0.448;0.262;244.190;2.200;0.000;1.000;0.000
2006-12-18;23:54:00;0.426;0.250;242.790;2.000;0.000;2.000;0.000
2006-12-18;23:55:00;0.440;0.246;241.450;2.000;0.000;2.000;0.000
2006-12-18;23:56:00;0.420;0.242;241.320;2.000;0.000;1.000;0.000
2006-12-18;23:57:00;0.436;0.244;240.860;2.000;0.000;2.000;0.000
2006-12-18;23:58:00;0.416;0.242;241.130;2.000;0.000;1.000;0.000
2006-12-18;23:59:00;0.434;0.248;241.270;2.000;0.000;2.000;0.000
2006-12-19;00:00:00;0.414;0.242;241.190;2.000;0.000;1.000;0.000
2006-12-19;00:01:00;0.504;0.326;241.500;2.600;0.000;2.000;0.000
2006-12-19;00:02:00;0.408;0.234;241.770;2.000;0.000;2.000;0.000
2006-12-19;00:03:00;0.416;0.224;242.350;2.000;0.000;1.000;0.000
2006-12-19;00:04:00;0.394;0.214;241.840;1.800;0.000;2.000;0.000
2006-12-19;00:05:00;0.410;0.220;241.960;2.000;0.000;1.000;0.000
2006-12-19;00:06:00;0.390;0.218;242.600;1.800;0.000;1.000;0.000
2006-12-19;00:07:00;0.408;0.222;242.700;2.000;0.000;2.000;0.000
2006-12-19;00:08:00;0.388;0.218;242.720;1.800;0.000;1.000;0.000
2006-12-19;00:09:00;0.406;0.226;243.450;2.000;0.000;2.000;0.000
2006-12-19;00:10:00;0.338;0.150;243.260;1.600;0.000;1.000;0.000
2006-12-19;00:11:00;0.334;0.122;243.690;1.400;0.000;2.000;0.000
2006-12-19;00:12:00;0.314;0.112;242.930;1.400;0.000;1.000;0.000
2006-12-19;00:13:00;0.332;0.116;242.770;1.400;0.000;2.000;0.000
2006-12-19;00:14:00;0.314;0.112;242.920;1.400;0.000;1.000;0.000
2006-12-19;00:15:00;0.332;0.116;242.650;1.400;0.000;1.000;0.000
2006-12-19;00:16:00;0.296;0.084;242.730;1.400;0.000;1.000;0.000
2006-12-19;00:17:00;0.260;0.000;243.460;1.200;0.000;1.000;0.000
2006-12-19;00:18:00;0.242;0.000;244.630;1.000;0.000;0.000;0.000
2006-12-19;00:19:00;0.262;0.000;244.580;1.200;0.000;0.000;0.000
2006-12-19;00:20:00;0.244;0.000;245.230;1.000;0.000;0.000;0.000
2006-12-19;00:21:00;0.262;0.000;244.980;1.200;0.000;0.000;0.000
2006-12-19;00:22:00;0.254;0.000;244.450;1.200;0.000;0.000;0.000
2006-12-19;00:23:00;0.250;0.000;244.280;1.000;0.000;1.000;0.000
2006-12-19;00:24:00;0.260;0.000;243.930;1.200;0.000;0.000;0.000
2006-12-19;00:25:00;0.240;0.000;243.210;1.000;0.000;0.000;0.000
2006-12-19;00:26:00;0.334;0.070;243.560;1.600;0.000;0.000;0.000
2006-12-19;00:27:00;0.352;0.126;243.140;1.600;0.000;0.000;0.000
2006-12-19;00:28:00;0.366;0.130;243.100;1.600;0.000;1.000;0.000
2006-12-19;00:29:00;0.346;0.126;243.460;1.600;0.000;0.000;0.000
2006-12-19;00:30:00;0.362;0.132;243.610;1.600;0.000;0.000;0.000
2006-12-19;00:31:00;0.344;0.132;244.290;1.600;0.000;0.000;0.000
2006-12-19;00:32:00;0.984;0.124;242.850;4.600;0.000;0.000;8.000
2006-12-19;00:33:00;1.446;0.108;241.120;6.000;0.000;0.000;19.000
2006-12-19;00:34:00;1.454;0.114;241.400;6.000;0.000;0.000;18.000
2006-12-19;00:35:00;1.422;0.110;241.400;5.800;0.000;0.000;18.000
2006-12-19;00:36:00;1.428;0.112;240.880;5.800;0.000;1.000;18.000
2006-12-19;00:37:00;1.410;0.110;241.260;5.800;0.000;0.000;18.000
2006-12-19;00:38:00;1.426;0.114;241.270;5.800;0.000;0.000;18.000
2006-12-19;00:39:00;1.398;0.106;240.680;5.800;0.000;0.000;18.000
2006-12-19;00:40:00;1.346;0.000;240.510;5.600;0.000;0.000;18.000
2006-12-19;00:41:00;1.306;0.000;240.740;5.400;0.000;0.000;17.000
2006-12-19;00:42:00;1.382;0.000;240.490;5.800;0.000;1.000;18.000
2006-12-19;00:43:00;1.380;0.076;240.640;5.600;0.000;0.000;18.000
2006-12-19;00:44:00;1.396;0.080;240.480;5.800;0.000;0.000;18.000
2006-12-19;00:45:00;1.376;0.074;240.390;5.600;0.000;0.000;17.000
2006-12-19;00:46:00;1.404;0.084;241.390;5.800;0.000;0.000;18.000
2006-12-19;00:47:00;1.384;0.078;241.500;5.600;0.000;0.000;18.000
2006-12-19;00:48:00;1.408;0.086;241.980;5.800;0.000;1.000;18.000
2006-12-19;00:49:00;1.466;0.114;241.390;6.000;0.000;1.000;18.000
2006-12-19;00:50:00;1.592;0.144;241.630;6.600;0.000;3.000;18.000
2006-12-19;00:51:00;1.532;0.064;241.580;6.200;0.000;4.000;18.000
2006-12-19;00:52:00;1.514;0.000;241.190;6.200;0.000;3.000;17.000
2006-12-19;00:53:00;1.508;0.000;240.590;6.200;0.000;4.000;18.000
2006-12-19;00:54:00;1.488;0.000;239.130;6.200;0.000;3.000;18.000
2006-12-19;00:55:00;1.488;0.000;238.880;6.200;0.000;3.000;17.000
2006-12-19;00:56:00;1.478;0.000;238.300;6.200;0.000;4.000;17.000
2006-12-19;00:57:00;1.422;0.000;239.240;5.800;0.000;2.000;18.000
2006-12-19;00:58:00;1.300;0.000;240.370;5.400;0.000;0.000;18.000
2006-12-19;00:59:00;1.314;0.000;240.050;5.400;0.000;1.000;17.000
2006-12-19;01:00:00;1.292;0.000;239.710;5.400;0.000;0.000;18.000
2006-12-19;01:01:00;1.314;0.000;240.030;5.400;0.000;0.000;17.000
2006-12-19;01:02:00;0.682;0.000;240.870;3.600;0.000;0.000;9.000
2006-12-19;01:03:00;0.256;0.000;241.390;1.200;0.000;0.000;0.000
2006-12-19;01:04:00;0.264;0.000;240.960;1.200;0.000;0.000;0.000
2006-12-19;01:05:00;0.366;0.122;240.800;1.600;0.000;0.000;0.000
2006-12-19;01:06:00;0.342;0.116;240.530;1.600;0.000;0.000;0.000
2006-12-19;01:07:00;0.360;0.122;241.050;1.600;0.000;1.000;0.000
2006-12-19;01:08:00;0.340;0.120;241.410;1.400;0.000;0.000;0.000
2006-12-19;01:09:00;0.356;0.124;241.390;1.600;0.000;0.000;0.000
2006-12-19;01:10:00;0.336;0.120;241.200;1.400;0.000;0.000;0.000
2006-12-19;01:11:00;0.352;0.122;240.940;1.600;0.000;0.000;0.000
2006-12-19;01:12:00;0.334;0.120;241.100;1.400;0.000;0.000;0.000
2006-12-19;01:13:00;0.352;0.124;241.190;1.600;0.000;1.000;0.000
2006-12-19;01:14:00;0.330;0.118;240.650;1.400;0.000;0.000;0.000
2006-12-19;01:15:00;0.350;0.124;241.240;1.600;0.000;0.000;0.000
2006-12-19;01:16:00;0.340;0.122;241.470;1.600;0.000;0.000;0.000
2006-12-19;01:17:00;0.340;0.124;241.880;1.600;0.000;0.000;0.000
2006-12-19;01:18:00;0.298;0.052;242.420;1.400;0.000;1.000;0.000
2006-12-19;01:19:00;0.238;0.000;242.830;1.000;0.000;0.000;0.000
2006-12-19;01:20:00;0.258;0.000;242.310;1.200;0.000;0.000;0.000
2006-12-19;01:21:00;0.240;0.000;242.280;1.000;0.000;0.000;0.000
2006-12-19;01:22:00;0.258;0.000;242.210;1.200;0.000;0.000;0.000
2006-12-19;01:23:00;0.274;0.000;241.640;1.400;0.000;0.000;0.000
2006-12-19;01:24:00;0.334;0.096;241.200;1.400;0.000;1.000;0.000
2006-12-19;01:25:00;0.316;0.092;241.670;1.400;0.000;0.000;0.000
2006-12-19;01:26:00;0.334;0.096;241.730;1.400;0.000;0.000;0.000
2006-12-19;01:27:00;0.318;0.094;242.490;1.400;0.000;0.000;0.000
2006-12-19;01:28:00;0.334;0.098;242.190;1.400;0.000;0.000;0.000
2006-12-19;01:29:00;0.314;0.096;242.570;1.400;0.000;0.000;0.000
2006-12-19;01:30:00;0.332;0.100;242.320;1.400;0.000;1.000;0.000
2006-12-19;01:31:00;0.312;0.096;242.530;1.400;0.000;0.000;0.000
2006-12-19;01:32:00;0.278;0.000;242.020;1.200;0.000;0.000;0.000
2006-12-19;01:33:00;0.240;0.000;242.140;1.000;0.000;0.000;0.000
